filename,duration_sec,mean_L,median_L,std_L,min_L,max_L,range_L,skew_L,kurtosis_L,delta_L_std,mean_f1,median_f1,std_f1,min_f1,max_f1,range_f1,skew_f1,kurtosis_f1,mean_f2,median_f2,std_f2,min_f2,max_f2,range_f2,skew_f2,kurtosis_f2,mean_f2_f1,std_f2_f1
common_voice_en_10654.mp3,0.1800,25.1628,21.5541,20.5182,7.3030,91.2880,83.9850,1.9975,3.6304,22.8978,529.6804,399.2172,303.4944,93.9335,1174.1683,1080.2348,0.4897,-0.8131,9153.2942,5870.8415,6808.8604,2771.0372,21651.6634,18880.6262,0.9677,-0.7493,30.7450,38.2101
common_voice_en_26066.mp3,0.6200,22.3657,15.2147,15.8632,7.3030,91.2880,83.9850,1.6897,4.0084,15.2820,574.9637,563.6008,324.8135,93.9335,1174.1683,1080.2348,0.3372,-1.2085,9600.1515,9487.2798,5171.1965,3381.6047,21604.6967,18223.0920,0.5020,-0.6353,23.1462,19.4383
common_voice_en_30532005.mp3,2.0900,20.9602,17.1165,16.2551,7.2069,91.2880,84.0811,2.5168,7.2416,15.4706,584.4249,500.9785,298.4188,93.9335,1189.8239,1095.8904,0.4107,-0.8968,7191.6778,5823.8748,3201.8989,2504.8924,14434.4423,11929.5499,0.7355,-0.5632,19.6711,23.0557
common_voice_en_32698841.mp3,1.5000,36.1628,30.4293,17.6969,7.2069,91.2880,84.0811,1.2882,2.1531,19.1346,320.4175,281.8004,249.4543,93.9335,1189.8239,1095.8904,2.6870,6.2065,5587.5799,4007.8278,3171.7022,1753.4247,14465.7534,12712.3288,1.1271,0.4853,23.5649,18.4286
common_voice_en_3516.mp3,0.0100,26.0823,26.0823,0.0000,26.0823,26.0823,0.0000,nan,nan,nan,328.7671,328.7671,0.0000,328.7671,328.7671,0.0000,nan,nan,6857.1429,6857.1429,0.0000,6857.1429,6857.1429,0.0000,nan,nan,20.8571,0.0000
common_voice_en_22305767.mp3,0.8500,23.1278,18.2576,14.9364,7.9381,91.2880,83.3499,1.9156,4.4863,15.1671,498.9525,469.6673,242.7109,93.9335,1080.2348,986.3014,0.4627,-0.6229,10655.9226,9628.1800,5793.5679,3099.8043,21698.6301,18598.8258,0.3570,-1.1369,27.5657,22.6610
common_voice_en_486672.mp3,1.5100,11.9717,10.7398,6.2744,7.3030,60.8587,53.5556,4.9208,29.6340,6.9468,799.3676,798.4344,200.8308,140.9002,1174.1683,1033.2681,-0.4223,0.9827,7643.1358,4931.5068,5443.8965,2724.0705,21604.6967,18880.6262,1.4381,0.8288,9.9655,7.2696
common_voice_en_33077969.mp3,1.7100,26.7083,24.8967,16.4642,7.2069,91.2880,84.0811,1.1582,1.6797,15.9058,472.0477,344.4227,295.2822,93.9335,1189.8239,1095.8904,0.7918,-0.7197,6292.2603,3506.8493,4255.5741,2035.2250,14465.7534,12430.5284,0.7567,-0.8958,21.7412,24.4298
common_voice_en_48533.mp3,1.7700,33.3909,30.4293,21.1101,7.3030,91.2880,83.9850,1.0624,0.8778,21.4033,399.3499,281.8004,289.0107,93.9335,1174.1683,1080.2348,1.2623,0.5196,13559.5874,14747.5538,6350.7427,2864.9706,21698.6301,18833.6595,-0.2065,-1.3875,55.4624,45.1972
common_voice_en_32865265.mp3,2.5800,20.3164,16.1097,13.8298,7.4017,91.2880,83.8863,2.7561,9.0910,14.0095,546.1248,532.2896,231.6168,93.9335,1158.5127,1064.5793,0.2324,-0.6643,6578.1338,5667.3190,4204.4412,1315.0685,14465.7534,13150.6849,0.7040,-0.8854,14.7028,14.1445
common_voice_en_31303683.mp3,2.1300,25.0754,22.8220,14.3415,7.2069,91.2880,84.0811,1.4142,2.6610,15.2776,465.1103,375.7339,269.9674,93.9335,1189.8239,1095.8904,1.1493,0.5158,5618.0737,4477.4951,3521.8508,2129.1585,14465.7534,12336.5949,1.3246,0.5919,18.7666,21.3739
common_voice_en_62461.mp3,0.7800,25.5406,24.4521,13.9812,7.6073,91.2880,83.6807,1.8908,5.4212,13.8033,432.3348,352.2505,225.0384,93.9335,1127.2016,1033.2681,1.1999,1.0441,14612.0729,17001.9569,6333.8862,2677.1037,21698.6301,19021.5264,-0.4819,-1.2102,46.0055,30.8257
common_voice_en_31067010.mp3,1.1800,26.1104,22.8220,13.8294,7.2069,91.2880,84.0811,2.7859,10.3857,15.9314,403.5955,375.7339,206.3214,93.9335,1189.8239,1095.8904,2.1849,5.4285,8675.5780,9502.9354,4282.0429,1878.6693,14465.7534,12587.0841,-0.0948,-1.5508,26.5680,19.3876
common_voice_en_32388888.mp3,1.4600,20.6317,14.8143,13.7676,7.2069,91.2880,84.0811,1.9698,4.9085,13.8135,564.8875,579.2564,271.1100,93.9335,1189.8239,1095.8904,0.3241,-0.7130,5441.9216,4039.1389,3383.1544,1346.3796,14465.7534,13119.3738,1.3277,0.7797,13.2799,17.3575
common_voice_en_18259391.mp3,0.7000,35.4069,30.4293,19.2128,14.0443,91.2880,77.2437,1.4487,1.6576,22.1967,303.9419,281.8004,130.1390,93.9335,610.5675,516.6341,0.2764,-0.8526,17087.1680,17213.3072,5021.4525,3099.8043,21698.6301,18598.8258,-1.1025,0.2593,69.4508,38.6966
common_voice_en_33732488.mp3,1.4300,23.3890,18.2576,16.9083,8.0548,91.2880,83.2332,1.6887,2.3627,12.5912,528.7863,469.6673,274.0198,93.9335,1064.5793,970.6458,0.3268,-1.0285,5439.3825,5322.8963,2930.3679,2191.7808,14465.7534,12273.9726,1.4850,1.9974,15.3832,18.4002
common_voice_en_30453378.mp3,2.1100,27.0109,22.8220,20.2199,7.2069,91.2880,84.0811,1.4273,1.6843,18.3327,510.4757,375.7339,319.3312,93.9335,1189.8239,1095.8904,0.5304,-1.0356,5597.2770,3632.0939,3683.5044,1377.6908,14465.7534,13088.0626,1.2368,0.1857,18.7431,23.7322
common_voice_en_32260156.mp3,2.7500,26.0315,19.5617,19.4170,7.2069,91.2880,84.0811,1.5258,2.0669,18.3873,514.9831,438.3562,309.8840,93.9335,1189.8239,1095.8904,0.5337,-0.9582,5071.4962,4227.0059,2711.8949,2630.1370,14465.7534,11835.6164,2.4976,5.1890,15.6740,17.1369
common_voice_en_33000173.mp3,1.2000,21.9305,19.5617,12.2446,7.2069,91.2880,84.0811,2.1836,7.9108,12.0090,495.7599,438.3562,232.5730,93.9335,1189.8239,1095.8904,0.7929,0.1737,6222.8311,3444.2270,4489.1077,1972.6027,14497.0646,12524.4618,0.9118,-0.8127,15.3597,13.5042
common_voice_en_3400.mp3,0.2100,11.5124,9.1288,6.5754,7.3030,30.4293,23.1263,2.1884,3.6012,8.0322,887.8949,939.3346,274.5904,281.8004,1174.1683,892.3679,-0.8795,-0.2238,9198.7699,8313.1115,4554.7765,4320.9393,21651.6634,17330.7241,1.3668,1.2027,13.8785,16.3455
common_voice_en_36816201.mp3,2.0100,24.3475,19.5617,14.6543,7.2069,91.2880,84.0811,2.2398,5.9264,14.6519,443.6526,438.3562,187.3242,93.9335,1189.8239,1095.8904,0.5902,0.9387,6746.2297,5761.2524,4225.9585,1534.2466,14465.7534,12931.5068,0.5819,-1.0551,18.9746,17.4554
common_voice_en_38084798.mp3,6.0100,19.1276,15.2147,11.1455,7.2069,91.2880,84.0811,3.0720,13.4731,9.7710,541.3027,563.6008,192.8255,93.9335,1189.8239,1095.8904,-0.0590,-0.2256,7044.2283,5667.3190,2877.6354,3099.8043,14465.7534,11365.9491,0.4797,-0.7862,15.9518,12.7322
common_voice_en_159.mp3,1.0900,30.4024,26.0823,17.4592,7.6073,91.2880,83.6807,1.6320,3.2852,16.9690,378.7501,328.7671,222.0572,93.9335,1127.2016,1033.2681,1.5573,2.4215,11137.1479,9158.5127,5834.7310,2771.0372,21651.6634,18880.6262,0.5208,-0.9351,40.4532,33.9595
common_voice_en_148802.mp3,1.0400,35.0802,30.4293,19.9843,7.3030,91.2880,83.9850,1.1843,1.3100,20.3834,349.5409,281.8004,254.1639,93.9335,1174.1683,1080.2348,2.0265,3.6332,13344.8743,14818.0039,5893.2346,2583.1703,21698.6301,19115.4599,-0.1965,-1.1974,54.1752,41.3735
common_voice_en_35051754.mp3,1.3900,23.4002,21.0665,13.9098,7.2069,68.4660,61.2591,1.2391,1.2935,10.2371,509.9889,407.0450,297.2157,125.2446,1189.8239,1064.5793,0.9546,-0.1550,5538.2449,3381.6047,3802.5122,1972.6027,14434.4423,12461.8395,1.0999,-0.2049,14.1143,12.7393
common_voice_en_32914021.mp3,4.2900,18.2625,16.1097,10.2759,7.2069,91.2880,84.0811,2.7805,11.5160,10.4594,574.6947,532.2896,231.3378,93.9335,1189.8239,1095.8904,0.3667,-0.6116,7957.5584,8297.4560,4681.4930,1628.1800,14465.7534,12837.5734,0.1236,-1.6447,15.6778,14.2204
common_voice_en_573359.mp3,0.7200,21.6073,16.5978,15.9560,7.3030,91.2880,83.9850,2.7723,8.3758,20.0715,522.5049,516.6341,216.2139,93.9335,1174.1683,1080.2348,0.1684,0.0247,14399.8695,16367.9061,6681.2534,2630.1370,21698.6301,19068.4932,-0.3737,-1.3508,38.6910,40.2086
common_voice_en_30417579.mp3,3.0000,22.3920,18.2576,15.8035,7.4017,91.2880,83.8863,2.1943,6.4546,16.1159,547.0059,469.6673,293.7732,93.9335,1158.5127,1064.5793,0.4202,-1.1525,7525.3229,7624.2661,3672.6544,1565.5577,14465.7534,12900.1957,-0.0351,-0.9926,18.1237,15.9759
common_voice_en_1113.mp3,0.3400,46.6448,45.6440,17.0629,8.2989,91.2880,82.9891,0.5810,1.0219,23.0843,225.1640,187.8669,158.9781,93.9335,1033.2681,939.3346,3.9723,17.0182,13502.9354,13056.7515,6206.0020,3240.7045,21698.6301,18457.9256,-0.1234,-1.3080,78.8320,51.5406
common_voice_en_36633187.mp3,1.5900,24.8950,21.0665,13.3785,7.4017,91.2880,83.8863,2.4448,8.0209,14.7367,423.1929,407.0450,197.2447,93.9335,1158.5127,1064.5793,1.6825,4.0991,5733.8798,4634.0509,3513.8187,1690.8023,14403.1311,12712.3288,1.1888,0.2350,16.7855,15.5038
common_voice_en_37489755.mp3,0.5800,28.6581,24.8967,15.4848,8.5583,68.4660,59.9078,1.1995,0.7746,16.9560,385.9910,344.4227,191.3780,125.2446,1001.9569,876.7123,0.9645,0.9722,6504.6224,6324.8532,3198.8070,1659.4912,14340.5088,12681.0176,0.5503,0.0602,21.6597,16.1135
common_voice_en_13577.mp3,0.2800,22.7202,16.7361,17.0846,7.6073,91.2880,83.6807,2.2072,6.5112,22.8213,570.3103,516.6341,320.2001,93.9335,1127.2016,1033.2681,0.2189,-1.5493,9834.4982,4884.5401,7111.9364,2958.9041,21651.6634,18692.7593,0.5645,-1.4670,33.7274,40.9943
common_voice_en_35047596.mp3,2.4100,31.0275,27.3864,15.2755,12.4484,91.2880,78.8397,1.5809,3.4103,13.9508,336.6274,313.1115,140.9985,93.9335,688.8454,594.9119,0.4567,-0.7007,5923.3949,5823.8748,3253.5651,1628.1800,14465.7534,12837.5734,1.1049,0.6735,21.3498,17.7464
common_voice_en_174.mp3,0.3400,24.3486,16.5978,20.6721,7.3030,91.2880,83.9850,2.0306,3.7262,25.3801,542.8802,516.6341,285.5037,93.9335,1174.1683,1080.2348,0.3120,-0.6165,10899.0445,8641.8787,5885.9171,3757.3386,21651.6634,17894.3249,0.7613,-0.8036,26.8635,20.1722
common_voice_en_17625060.mp3,0.6500,26.7133,22.8220,16.4349,7.9381,91.2880,83.3499,1.6178,2.6864,21.4217,432.0939,375.7339,223.6873,93.9335,1080.2348,986.3014,0.8225,0.1728,15681.8305,17142.8571,5792.8332,3240.7045,21698.6301,18457.9256,-0.7314,-0.6847,49.8413,41.3034
common_voice_en_38331064.mp3,2.9500,18.2517,17.1165,9.2017,7.4017,54.7728,47.3711,1.2241,1.5825,7.1683,586.6331,500.9785,261.7355,156.5558,1158.5127,1001.9569,0.4098,-1.0012,5890.4242,4414.8728,3578.8268,1690.8023,14465.7534,12774.9511,1.1226,-0.0060,12.4481,11.5302
common_voice_en_11820.mp3,0.4000,32.9337,24.4521,19.1786,15.2147,91.2880,76.0734,0.8991,0.1311,20.2480,354.5988,352.2505,174.4579,93.9335,563.6008,469.6673,-0.0094,-1.7602,16293.9335,17142.8571,5346.0788,5589.0411,21698.6301,16109.5890,-0.6897,-0.7300,63.8073,49.7922
common_voice_en_42064.mp3,0.7600,28.1870,20.2862,17.0809,11.4110,91.2880,79.8770,1.7705,3.1601,15.4876,390.5655,422.7006,162.3780,93.9335,751.4677,657.5342,-0.0857,-1.0436,13656.1953,14888.4540,4918.6293,5542.0744,21698.6301,16156.5558,0.0134,-1.3903,42.3517,27.5025
common_voice_en_13532.mp3,0.5600,41.1004,33.4723,23.7050,13.0411,91.2880,78.2469,1.1225,0.1745,22.0668,279.2843,258.3170,146.7662,93.9335,657.5342,563.6008,0.8467,-0.0120,8198.2108,8712.3288,3966.5337,3522.5049,17377.6908,13855.1859,0.8990,0.2760,38.6750,28.1432
common_voice_en_32686799.mp3,0.5600,24.4311,14.8143,22.5031,7.2069,91.2880,84.0811,1.6863,1.9140,22.7812,601.6215,579.2564,331.4038,93.9335,1189.8239,1095.8904,0.0196,-1.2051,6602.7397,4665.3620,3468.3177,2191.7808,14371.8200,12180.0391,0.9122,-0.7224,21.8539,26.2574
common_voice_en_37935447.mp3,1.2800,23.9362,18.2576,17.4085,7.2069,91.2880,84.0811,1.4051,2.1236,13.2626,559.9315,469.6673,327.9185,93.9335,1189.8239,1095.8904,0.2813,-1.3768,7425.8806,6825.8317,3573.9830,1346.3796,14465.7534,13119.3738,0.4146,-0.7713,22.0364,22.2018
common_voice_en_44631.mp3,2.1300,25.2092,22.8220,14.9806,7.3030,91.2880,83.9850,1.7128,4.2369,13.6198,463.9343,375.7339,266.9444,93.9335,1174.1683,1080.2348,1.1262,0.4753,11743.6675,10332.6810,6889.7197,3522.5049,21698.6301,18176.1252,0.2889,-1.6153,36.8355,36.9064
common_voice_en_32359787.mp3,2.6700,21.7572,17.1165,13.6753,7.6073,91.2880,83.6807,2.1251,5.8633,12.1439,516.4581,500.9785,237.9248,93.9335,1127.2016,1033.2681,0.3804,-0.7298,6406.0042,4790.6067,4243.5388,1565.5577,14465.7534,12900.1957,0.7945,-0.8891,15.4671,15.0199
common_voice_en_33440034.mp3,2.6700,20.1312,18.2576,11.8459,7.2069,91.2880,84.0811,2.2083,7.5095,12.5156,552.8119,469.6673,271.8881,93.9335,1189.8239,1095.8904,0.7812,-0.1861,6302.9237,2911.9374,4469.6972,1784.7358,14465.7534,12681.0176,0.6883,-1.0931,12.9496,10.2006
common_voice_en_32669256.mp3,1.1500,35.3967,34.2330,18.5619,7.4017,91.2880,83.8863,1.0267,0.9232,19.2647,320.4629,250.4892,184.9090,93.9335,1158.5127,1064.5793,1.6518,3.8336,6820.3863,6575.3425,3057.3020,2191.7808,14340.5088,12148.7280,0.3725,-0.6970,29.9461,23.9109
common_voice_en_37531352.mp3,0.8500,19.3819,15.2147,14.5824,7.2069,91.2880,84.0811,3.3275,12.6782,17.1208,578.7038,563.6008,245.8702,93.9335,1189.8239,1095.8904,0.3805,-0.1949,3723.4488,3381.6047,1613.4654,1722.1135,12931.5068,11209.3933,3.4331,13.7635,8.4095,7.0072
common_voice_en_620388.mp3,2.1000,18.6910,15.2147,11.8054,7.9381,91.2880,83.3499,3.4231,14.9286,14.3287,558.9041,563.6008,200.4953,93.9335,1080.2348,986.3014,0.0062,-0.4075,8107.3525,8031.3112,3522.8113,2771.0372,21698.6301,18927.5930,1.8928,4.7800,16.9396,10.2950
common_voice_en_104061.mp3,0.6200,31.8572,22.8220,20.9070,12.1717,91.2880,79.1163,1.8627,2.5586,23.1680,349.9779,375.7339,142.8257,93.9335,704.5010,610.5675,-0.0680,-0.5150,13022.6627,12939.3346,4327.0132,3193.7378,21698.6301,18504.8924,0.2754,-0.0397,49.9343,43.0139
common_voice_en_18974.mp3,0.6300,14.4762,10.1431,12.7499,7.3030,91.2880,83.9850,3.9832,19.1869,13.4573,788.7429,845.4012,287.3566,93.9335,1174.1683,1080.2348,-0.6656,-0.5598,7751.0018,5964.7750,4593.7466,3616.4384,21698.6301,18082.1918,2.0882,3.0897,12.3224,9.5351
common_voice_en_24199.mp3,0.8500,19.4056,14.0443,13.8417,7.3030,91.2880,83.9850,2.8612,9.4819,16.0237,578.5196,610.5675,252.3804,93.9335,1174.1683,1080.2348,0.4864,0.0381,11335.5589,9299.4129,7004.8713,2864.9706,21698.6301,18833.6595,0.2054,-1.5449,24.0540,17.0691
common_voice_en_20232.mp3,0.8100,15.8441,13.0411,11.0600,7.3030,91.2880,83.9850,4.1420,24.3673,13.0927,691.1647,657.5342,286.7089,93.9335,1174.1683,1080.2348,0.0866,-1.1829,6010.5820,4978.4736,3231.6706,2958.9041,21510.7632,18551.8591,2.7097,7.2655,11.1475,11.7212
common_voice_en_3407.mp3,1.0600,18.6868,14.0443,13.8168,7.3030,91.2880,83.9850,2.5671,7.9108,15.4863,621.6446,610.5675,275.7201,93.9335,1174.1683,1080.2348,0.0971,-0.8335,11378.7985,10825.8317,5257.3398,3287.6712,21651.6634,18363.9922,0.3471,-0.7849,23.7626,19.2066
common_voice_en_12246.mp3,1.5500,23.2714,18.2576,17.8538,7.3030,91.2880,83.9850,1.5615,2.6716,17.3223,599.9621,469.6673,367.0565,93.9335,1174.1683,1080.2348,0.2884,-1.5475,9734.8400,6199.6086,6112.6062,3287.6712,21698.6301,18410.9589,0.9044,-0.6781,30.1368,38.6071
common_voice_en_53525.mp3,1.1600,18.5580,12.6064,14.5353,7.3030,91.2880,83.9850,2.1756,5.6647,15.3182,676.9688,681.0176,336.0931,93.9335,1174.1683,1080.2348,-0.0015,-1.3859,9131.7903,5307.2407,6220.6185,3428.5714,21651.6634,18223.0920,0.9323,-0.7028,19.5583,20.7246
common_voice_en_33382676.mp3,3.6200,15.2467,14.4139,6.0705,7.4017,91.2880,83.8863,6.7747,72.0870,6.2926,605.5508,594.9119,139.7296,93.9335,1158.5127,1064.5793,0.0297,1.4790,4842.7631,2724.0705,3636.6137,1784.7358,14465.7534,12681.0176,1.4659,0.9482,8.4742,7.4494
common_voice_en_7857.mp3,0.7400,25.0369,16.5978,18.0032,12.1717,91.2880,79.1163,2.3791,5.3799,21.9568,447.4533,516.6341,170.2579,93.9335,704.5010,610.5675,-0.5286,-0.8988,14237.2666,16579.2564,6013.5529,2630.1370,21698.6301,19068.4932,-0.1375,-1.4252,39.5357,28.6617
common_voice_en_46129.mp3,0.4600,20.0453,16.5978,13.8647,7.3030,91.2880,83.9850,3.0608,12.6838,14.0425,574.8320,516.6341,290.5450,93.9335,1174.1683,1080.2348,0.7384,-0.3604,7949.6299,6551.8591,4645.3051,3099.8043,21651.6634,18551.8591,1.8369,2.7665,18.3697,15.5995
common_voice_en_38638913.mp3,2.4200,21.9533,19.5617,10.2134,10.5332,91.2880,80.7548,3.4028,17.7144,10.2006,444.3079,438.3562,140.5368,93.9335,814.0900,720.1566,0.2610,0.1323,7015.1219,6731.8982,3563.4948,1972.6027,14497.0646,12524.4618,0.6221,-0.4311,17.1542,10.9071
common_voice_en_30536652.mp3,1.0800,24.9966,16.1097,20.0145,7.2069,91.2880,84.0811,1.7919,2.6906,18.5018,525.6215,532.2896,289.7434,93.9335,1189.8239,1095.8904,0.5248,-0.3854,4337.4647,2974.5597,2559.6907,1878.6693,14465.7534,12587.0841,1.8665,3.3130,12.5190,12.4887
common_voice_en_26145.mp3,0.4600,18.9009,14.6295,13.1245,9.6093,91.2880,81.6788,3.7920,17.5990,16.6188,566.6638,587.0841,212.1773,93.9335,892.3679,798.4344,-0.1515,-1.1115,6173.0622,5001.9569,2432.6034,3428.5714,9393.3464,5964.7750,0.3770,-1.6951,14.8213,14.9549
common_voice_en_18900.mp3,0.5200,14.0573,11.4110,11.5537,7.3030,60.8587,53.5556,3.0349,8.7488,10.8016,801.1441,751.4677,289.7294,140.9002,1174.1683,1033.2681,-0.4997,-0.5365,9293.0905,6152.6419,5578.9071,3146.7710,21651.6634,18504.8924,1.2228,0.0377,15.5582,15.8739
common_voice_en_33000180.mp3,3.5000,17.9688,15.2147,11.2941,7.2069,91.2880,84.0811,3.2364,13.7576,10.8575,588.0235,563.6008,226.1726,93.9335,1189.8239,1095.8904,0.2873,-0.2740,5784.2438,3475.5382,4032.0321,1847.3581,14465.7534,12618.3953,1.0855,-0.3738,12.1649,12.7614
common_voice_en_22528175.mp3,0.8700,22.2952,18.2576,13.6462,7.3030,91.2880,83.9850,2.5406,7.8081,13.1181,483.1635,469.6673,207.8462,93.9335,1174.1683,1080.2348,0.8738,1.5810,12769.5526,12727.9843,5505.7417,3569.4716,21698.6301,18129.1585,0.0371,-1.1224,32.5614,22.2265
common_voice_en_38800069.mp3,4.3300,27.5546,24.8967,12.9941,7.2069,91.2880,84.0811,1.3688,3.9689,11.3153,398.3676,344.4227,240.4573,93.9335,1189.8239,1095.8904,1.9665,3.4155,6378.5811,6293.5421,3073.4529,1690.8023,14465.7534,12774.9511,0.2796,-0.8293,21.3602,16.8150
common_voice_en_32274243.mp3,3.0400,27.2952,22.8220,13.7226,7.4017,91.2880,83.8863,1.8793,4.1518,12.2662,379.1328,375.7339,158.4947,93.9335,1158.5127,1064.5793,1.1140,2.6269,6130.0855,4242.6614,3926.1895,1690.8023,14465.7534,12774.9511,0.9887,-0.4369,21.2785,21.5776
common_voice_en_30531943.mp3,1.9200,28.2348,27.3864,16.5913,7.2069,91.2880,84.0811,1.0707,1.3245,15.2236,439.6608,313.1115,286.1488,93.9335,1189.8239,1095.8904,1.1474,0.2853,6360.4044,5776.9080,2704.7252,2223.0920,14465.7534,12242.6614,0.5110,-0.1653,21.0364,15.9883
common_voice_en_36520446.mp3,2.3600,35.6460,30.4293,21.1332,7.6073,91.2880,83.6807,0.9857,0.4944,20.1275,350.5257,281.8004,233.5034,93.9335,1127.2016,1033.2681,1.3252,1.0580,4900.3284,3428.5714,2686.7259,2818.0039,14465.7534,11647.7495,1.3164,0.2426,21.6995,21.3128
common_voice_en_26024.mp3,0.3100,30.3408,22.8220,17.5411,7.9381,60.8587,52.9206,0.3806,-1.1833,18.1619,428.7608,375.7339,293.8505,140.9002,1080.2348,939.3346,1.0269,-0.1487,9161.5428,9393.3464,4051.5914,2677.1037,21604.6967,18927.5930,0.4496,1.0428,35.9643,29.3174
common_voice_en_32836422.mp3,2.5500,22.2693,21.0665,10.0497,7.2069,68.4660,61.2591,1.4890,3.5804,8.4803,465.2469,407.0450,217.5399,125.2446,1189.8239,1064.5793,1.3920,1.7457,6952.6726,6136.9863,3230.8966,2035.2250,14465.7534,12430.5284,0.3336,-0.7312,17.9967,11.9542
common_voice_en_31830534.mp3,2.2400,25.9886,22.8220,17.5816,7.2069,91.2880,84.0811,1.5092,2.3528,16.7653,489.2368,375.7339,297.8860,93.9335,1189.8239,1095.8904,0.8178,-0.4715,5564.9986,3929.5499,3490.8477,2379.6477,14434.4423,12054.7945,1.1755,0.2161,15.9117,15.4443
common_voice_en_1085.mp3,0.3000,30.5002,30.4293,18.4000,7.3030,91.2880,83.9850,1.2247,1.9044,23.5682,411.7417,281.8004,272.6993,93.9335,1174.1683,1080.2348,1.1933,0.5557,9307.2407,7632.0939,5519.2083,2771.0372,21322.8963,18551.8591,0.6276,-0.9016,34.5725,28.1758
common_voice_en_32913748.mp3,2.5800,16.5414,14.4139,8.2640,7.2069,68.4660,61.2591,2.6604,11.5995,7.3453,612.3879,594.9119,224.5021,125.2446,1189.8239,1064.5793,0.2805,-0.5311,7519.1675,5933.4638,4568.5964,1784.7358,14465.7534,12681.0176,0.2096,-1.4990,14.8097,14.3487
common_voice_en_69175.mp3,0.8200,27.5778,22.8220,17.4166,7.3030,91.2880,83.9850,1.9235,4.3343,19.1271,424.9916,375.7339,243.0414,93.9335,1174.1683,1080.2348,1.4200,2.1074,9801.1551,5025.4403,6953.3936,2818.0039,21698.6301,18880.6262,0.7091,-1.2502,32.4730,37.8638
common_voice_en_33000084.mp3,3.3700,18.8429,15.2147,12.0944,7.2069,91.2880,84.0811,2.9744,12.4216,11.0536,578.3737,563.6008,243.1699,93.9335,1189.8239,1095.8904,0.2707,-0.6632,6897.1877,5573.3855,4122.0335,1440.3131,14465.7534,13025.4403,0.6783,-1.0529,14.6612,12.6248
common_voice_en_172.mp3,0.2500,29.4995,16.5978,24.5112,10.7398,91.2880,80.5483,1.3590,0.6917,28.9137,477.1820,516.6341,255.7613,93.9335,798.4344,704.5010,-0.1972,-1.5476,13306.6145,14653.6204,5162.9701,3381.6047,21651.6634,18270.0587,-0.2203,-1.1021,51.0469,48.8215
common_voice_en_31443277.mp3,2.7200,26.3342,22.8220,13.7032,7.8247,91.2880,83.4633,2.3284,6.9775,15.0008,390.3534,375.7339,153.3892,93.9335,1095.8904,1001.9569,0.8878,2.4448,7289.6282,5636.0078,4335.8258,2097.8474,14465.7534,12367.9061,0.4722,-1.3263,20.9849,15.7206
common_voice_en_36842479.mp3,1.6800,22.4962,19.5617,10.4204,7.4017,68.4660,61.0643,1.9295,5.3023,9.8249,448.7932,438.3562,173.0789,125.2446,1158.5127,1033.2681,0.7874,1.1229,5589.0411,4759.2955,3018.9798,2160.4697,14434.4423,12273.9726,1.1194,0.5278,14.6227,10.6229
common_voice_en_93063.mp3,0.3200,13.6976,9.8762,8.7709,7.3030,45.6440,38.3410,2.1487,4.3012,8.5706,791.0959,868.8845,294.5055,187.8669,1174.1683,986.3014,-0.4422,-0.9356,6123.2877,4673.1898,2543.3350,2724.0705,9863.0137,7138.9432,0.2616,-1.6721,9.2186,5.9262
common_voice_en_3528.mp3,0.1000,27.4233,21.5541,13.7611,7.6073,45.6440,38.0367,0.2609,-1.5005,12.0699,427.3973,399.2172,270.1710,187.8669,1127.2016,939.3346,1.5087,1.7204,10544.0313,6716.2427,7268.6006,4180.0391,21604.6967,17424.6575,0.7510,-1.2938,28.4945,14.2214
common_voice_en_33319223.mp3,2.3900,17.8646,15.2147,10.0491,7.2069,68.4660,61.2591,1.9698,6.4047,9.0378,610.2400,563.6008,270.5623,125.2446,1189.8239,1064.5793,0.2379,-1.1882,6866.4445,5855.1859,3703.2851,1283.7573,14465.7534,13181.9961,0.6078,-0.8152,13.8380,10.3874
common_voice_en_37811137.mp3,3.3700,14.9648,11.9071,7.9346,7.2069,68.4660,61.2591,2.1871,7.9061,6.1758,696.2783,720.1566,267.8704,125.2446,1189.8239,1064.5793,0.0252,-1.0981,6088.7653,5072.4070,3053.3671,1878.6693,14465.7534,12587.0841,0.9360,-0.0236,9.8204,5.8897
common_voice_en_36952.mp3,1.3400,23.0158,18.2576,12.4331,7.3030,60.8587,53.5556,1.5390,1.8635,11.7141,464.4098,469.6673,202.5942,140.9002,1174.1683,1033.2681,0.8380,1.5290,7669.5972,4790.6067,5651.8049,3146.7710,21651.6634,18504.8924,1.4404,0.8171,21.4419,23.1081
common_voice_en_30409189.mp3,1.0500,27.1018,19.5617,18.6866,7.2069,91.2880,84.0811,1.4156,1.6558,17.9102,470.5619,438.3562,277.8281,93.9335,1189.8239,1095.8904,0.7632,-0.2113,5874.8672,6105.6751,3245.7747,1440.3131,14403.1311,12962.8180,0.3574,-0.5640,17.2397,15.8263
common_voice_en_34294892.mp3,1.6500,24.6107,22.8220,16.8208,7.2069,91.2880,84.0811,1.7743,3.7816,15.0122,515.9699,375.7339,316.7826,93.9335,1189.8239,1095.8904,0.7900,-0.7293,4756.6388,3538.1605,2745.2957,2003.9139,14465.7534,12461.8395,2.0232,3.7261,13.9435,14.6451
